,TF,Target,Label
0,0,679,1
1,0,645,1
2,0,146,1
3,0,652,1
4,0,567,1
5,0,200,1
6,0,586,1
7,0,770,1
8,0,816,1
9,0,782,1
10,5,350,1
11,5,256,1
12,5,727,1
13,5,86,1
14,6,302,1
15,14,319,1
16,14,156,1
17,14,485,1
18,14,163,1
19,14,320,1
20,14,40,1
21,14,777,1
22,14,802,1
23,14,34,1
24,14,357,1
25,14,277,1
26,14,603,1
27,14,803,1
28,14,32,1
29,14,765,1
30,14,411,1
31,14,536,1
32,14,729,1
33,15,497,1
34,16,43,1
35,24,455,1
36,24,263,1
37,24,625,1
38,24,811,1
39,26,681,1
40,26,765,1
41,26,198,1
42,26,579,1
43,26,119,1
44,26,340,1
45,26,253,1
46,26,320,1
47,26,30,1
48,26,241,1
49,26,387,1
50,26,154,1
51,26,397,1
52,26,774,1
53,26,178,1
54,29,610,1
55,32,803,1
56,32,554,1
57,32,357,1
58,32,290,1
59,32,47,1
60,32,536,1
61,32,603,1
62,32,40,1
63,32,590,1
64,32,559,1
65,32,105,1
66,32,811,1
67,34,315,1
68,34,98,1
69,34,80,1
70,34,436,1
71,34,644,1
72,34,536,1
73,34,544,1
74,34,385,1
75,34,463,1
76,42,203,1
77,42,300,1
78,42,185,1
79,42,160,1
80,42,778,1
81,42,669,1
82,42,167,1
83,42,745,1
84,42,511,1
85,42,156,1
86,42,464,1
87,42,330,1
88,42,809,1
89,43,769,1
90,43,83,1
91,43,142,1
92,43,401,1
93,43,16,1
94,43,98,1
95,43,605,1
96,43,353,1
97,43,548,1
98,43,95,1
99,43,350,1
100,43,322,1
101,44,160,1
102,44,494,1
103,47,631,1
104,56,610,1
105,61,777,1
106,61,320,1
107,67,108,1
108,68,446,1
109,68,228,1
110,68,567,1
111,68,652,1
112,71,287,1
113,71,616,1
114,71,171,1
115,71,561,1
116,71,631,1
117,76,333,1
118,79,616,1
119,79,71,1
120,79,171,1
121,79,139,1
122,80,740,1
123,80,566,1
124,80,553,1
125,80,412,1
126,80,523,1
127,80,304,1
128,80,257,1
129,80,103,1
130,80,533,1
131,80,570,1
132,80,732,1
133,80,237,1
134,80,597,1
135,80,10,1
136,80,352,1
137,80,238,1
138,80,615,1
139,80,613,1
140,80,464,1
141,80,261,1
142,80,340,1
143,80,707,1
144,80,84,1
145,80,725,1
146,80,405,1
147,80,180,1
148,80,157,1
149,80,23,1
150,80,706,1
151,80,551,1
152,80,149,1
153,80,548,1
154,80,309,1
155,80,802,1
156,80,439,1
157,80,360,1
158,80,160,1
159,80,804,1
160,80,222,1
161,80,127,1
162,80,65,1
163,80,679,1
164,80,522,1
165,80,350,1
166,80,85,1
167,80,790,1
168,80,305,1
169,80,604,1
170,80,250,1
171,80,641,1
172,80,486,1
173,80,26,1
174,80,698,1
175,80,200,1
176,80,589,1
177,80,650,1
178,80,193,1
179,80,355,1
180,80,763,1
181,80,358,1
182,80,440,1
183,80,776,1
184,80,258,1
185,80,457,1
186,80,539,1
187,80,321,1
188,80,151,1
189,80,138,1
190,80,497,1
191,80,479,1
192,80,96,1
193,80,627,1
194,80,348,1
195,80,609,1
196,80,736,1
197,80,221,1
198,83,459,1
199,83,176,1
200,83,362,1
201,83,301,1
202,83,589,1
203,83,564,1
204,83,363,1
205,83,223,1
206,83,557,1
207,83,430,1
208,83,350,1
209,83,207,1
210,83,666,1
211,83,330,1
212,83,456,1
213,83,769,1
214,83,614,1
215,83,755,1
216,83,729,1
217,83,745,1
218,83,263,1
219,83,570,1
220,83,712,1
221,83,353,1
222,83,130,1
223,83,116,1
224,83,169,1
225,83,136,1
226,83,86,1
227,83,717,1
228,86,39,1
229,86,320,1
230,86,483,1
231,86,529,1
232,86,207,1
233,86,301,1
234,86,119,1
235,86,113,1
236,86,594,1
237,86,777,1
238,86,353,1
239,86,666,1
240,86,566,1
241,86,717,1
242,86,654,1
243,86,725,1
244,86,83,1
245,86,434,1
246,86,681,1
247,86,176,1
248,86,647,1
249,86,160,1
250,86,139,1
251,86,290,1
252,86,702,1
253,86,727,1
254,86,805,1
255,86,497,1
256,86,350,1
257,90,745,1
258,91,479,1
259,96,108,1
260,96,351,1
261,96,736,1
262,96,613,1
263,96,249,1
264,96,112,1
265,96,22,1
266,96,141,1
267,98,675,1
268,98,729,1
269,98,275,1
270,98,301,1
271,119,86,1
272,119,320,1
273,119,702,1
274,119,26,1
275,130,157,1
276,132,300,1
277,134,273,1
278,134,464,1
279,134,587,1
280,134,652,1
281,134,551,1
282,134,151,1
283,134,228,1
284,134,265,1
285,134,586,1
286,135,268,1
287,135,275,1
288,136,525,1
289,136,503,1
290,136,143,1
291,136,470,1
292,136,320,1
293,136,766,1
294,136,83,1
295,136,643,1
296,136,137,1
297,136,251,1
298,139,785,1
299,139,493,1
300,139,577,1
301,139,160,1
302,139,233,1
303,139,86,1
304,139,105,1
305,139,580,1
306,139,268,1
307,139,212,1
308,139,353,1
309,142,301,1
310,142,675,1
311,143,136,1
312,146,816,1
313,146,228,1
314,146,0,1
315,146,200,1
316,146,567,1
317,146,184,1
318,146,586,1
319,146,782,1
320,151,228,1
321,151,587,1
322,151,146,1
323,151,134,1
324,151,551,1
325,151,652,1
326,151,184,1
327,151,174,1
328,151,0,1
329,151,247,1
330,151,713,1
331,151,179,1
332,151,329,1
333,151,567,1
334,151,667,1
335,153,301,1
336,153,275,1
337,157,631,1
338,157,130,1
339,157,455,1
340,157,752,1
341,158,573,1
342,158,249,1
343,158,22,1
344,158,740,1
345,158,112,1
346,158,148,1
347,158,485,1
348,158,10,1
349,158,613,1
350,158,25,1
351,163,610,1
352,171,616,1
353,171,71,1
354,171,729,1
355,171,79,1
356,171,692,1
357,174,782,1
358,174,247,1
359,174,587,1
360,174,184,1
361,174,551,1
362,174,273,1
363,174,146,1
364,174,667,1
365,174,586,1
366,174,228,1
367,174,200,1
368,174,265,1
369,174,329,1
370,174,816,1
371,176,603,1
372,176,83,1
373,176,119,1
374,176,758,1
375,176,285,1
376,176,471,1
377,176,495,1
378,176,60,1
379,176,692,1
380,176,419,1
381,176,492,1
382,176,221,1
383,176,720,1
384,176,332,1
385,176,502,1
386,176,85,1
387,176,86,1
388,176,297,1
389,176,181,1
390,176,127,1
391,176,795,1
392,176,683,1
393,176,360,1
394,176,491,1
395,176,11,1
396,176,226,1
397,176,160,1
398,176,574,1
399,176,689,1
400,176,515,1
401,176,466,1
402,176,184,1
403,176,343,1
404,176,318,1
405,176,785,1
406,176,320,1
407,176,130,1
408,176,245,1
409,176,530,1
410,176,381,1
411,176,613,1
412,176,154,1
413,176,439,1
414,176,510,1
415,179,228,1
416,179,551,1
417,179,134,1
418,179,713,1
419,179,587,1
420,179,816,1
421,179,265,1
422,179,151,1
423,179,652,1
424,181,769,1
425,184,567,1
426,184,667,1
427,184,200,1
428,184,0,1
429,184,146,1
430,184,652,1
431,184,782,1
432,184,816,1
433,189,42,1
434,191,816,1
435,191,464,1
436,191,614,1
437,191,672,1
438,191,301,1
439,191,567,1
440,191,329,1
441,191,493,1
442,191,551,1
443,191,813,1
444,198,210,1
445,198,43,1
446,198,275,1
447,198,2,1
448,198,725,1
449,198,716,1
450,198,439,1
451,198,397,1
452,198,761,1
453,198,769,1
454,198,495,1
455,198,745,1
456,198,603,1
457,198,260,1
458,198,741,1
459,198,456,1
460,198,373,1
461,198,774,1
462,198,393,1
463,198,144,1
464,199,798,1
465,201,135,1
466,203,287,1
467,203,441,1
468,208,0,1
469,210,198,1
470,210,577,1
471,210,657,1
472,210,206,1
473,211,508,1
474,215,441,1
475,215,238,1
476,228,273,1
477,228,716,1
478,228,672,1
479,228,782,1
480,228,667,1
481,228,479,1
482,228,200,1
483,228,151,1
484,228,464,1
485,228,329,1
486,228,587,1
487,228,713,1
488,228,191,1
489,228,567,1
490,228,551,1
491,228,146,1
492,237,446,1
493,238,259,1
494,238,509,1
495,238,166,1
496,238,419,1
497,240,713,1
498,240,14,1
499,240,446,1
500,240,287,1
501,244,98,1
502,244,319,1
503,245,441,1
504,246,271,1
505,247,782,1
506,247,587,1
507,247,713,1
508,247,273,1
509,247,652,1
510,247,151,1
511,247,567,1
512,247,174,1
513,253,459,1
514,259,509,1
515,259,171,1
516,259,794,1
517,259,71,1
518,259,729,1
519,259,160,1
520,259,712,1
521,259,561,1
522,263,350,1
523,263,659,1
524,263,455,1
525,263,752,1
526,265,4,1
527,265,652,1
528,265,525,1
529,265,567,1
530,265,551,1
531,265,151,1
532,265,247,1
533,265,228,1
534,265,174,1
535,265,179,1
536,268,659,1
537,268,242,1
538,268,474,1
539,268,240,1
540,268,684,1
541,268,577,1
542,268,139,1
543,268,638,1
544,268,510,1
545,268,745,1
546,268,277,1
547,268,729,1
