,TF,Target,Label
0,0,1267,1
1,0,1307,1
2,0,1253,1
3,0,107,1
4,0,1059,1
5,0,1289,1
6,0,518,1
7,0,666,1
8,0,62,1
9,0,251,1
10,0,140,1
11,0,178,1
12,0,1159,1
13,0,748,1
14,0,344,1
15,0,277,1
16,2,884,1
17,2,403,1
18,2,608,1
19,2,455,1
20,2,1328,1
21,2,316,1
22,2,1138,1
23,3,419,1
24,3,290,1
25,3,313,1
26,3,445,1
27,5,441,1
28,5,498,1
29,5,435,1
30,5,918,1
31,5,360,1
32,5,798,1
33,5,1163,1
34,5,341,1
35,5,408,1
36,5,318,1
37,5,1326,1
38,5,583,1
39,5,1361,1
40,5,1121,1
41,5,730,1
42,5,458,1
43,5,816,1
44,5,259,1
45,5,565,1
46,5,495,1
47,5,999,1
48,5,776,1
49,5,1424,1
50,5,579,1
51,5,258,1
52,5,381,1
53,5,1216,1
54,5,493,1
55,5,357,1
56,5,589,1
57,5,211,1
58,5,482,1
59,7,293,1
60,7,475,1
61,7,1070,1
62,7,403,1
63,7,406,1
64,7,1408,1
65,7,922,1
66,7,249,1
67,7,113,1
68,7,56,1
69,7,854,1
70,7,1216,1
71,12,757,1
72,12,625,1
73,12,1154,1
74,16,1447,1
75,16,568,1
76,16,1097,1
77,16,844,1
78,16,752,1
79,16,492,1
80,16,115,1
81,16,562,1
82,16,864,1
83,16,779,1
84,16,296,1
85,16,668,1
86,16,309,1
87,16,692,1
88,16,140,1
89,16,718,1
90,17,837,1
91,19,1432,1
92,19,1369,1
93,19,236,1
94,19,837,1
95,19,56,1
96,20,1289,1
97,20,125,1
98,25,1156,1
99,25,491,1
100,25,1010,1
101,25,84,1
102,25,151,1
103,25,306,1
104,25,360,1
105,25,1320,1
106,25,482,1
107,28,25,1
108,28,213,1
109,28,486,1
110,28,1205,1
111,28,84,1
112,28,1132,1
113,28,1306,1
114,28,1043,1
115,29,428,1
116,29,748,1
117,29,753,1
118,29,628,1
119,29,69,1
120,29,607,1
121,29,957,1
122,29,455,1
123,29,1056,1
124,29,1079,1
125,29,491,1
126,29,466,1
127,29,1183,1
128,29,837,1
129,29,251,1
130,29,1289,1
131,29,213,1
132,29,182,1
133,29,209,1
134,29,568,1
135,40,1107,1
136,45,827,1
137,48,1075,1
138,48,1006,1
139,48,116,1
140,48,487,1
141,48,1153,1
142,48,770,1
143,48,169,1
144,48,1122,1
145,48,113,1
146,48,1053,1
147,48,707,1
148,48,828,1
149,48,377,1
150,48,1294,1
151,48,475,1
152,48,243,1
153,48,895,1
154,48,362,1
155,48,945,1
156,48,1305,1
157,48,516,1
158,48,1355,1
159,54,731,1
160,54,495,1
161,54,456,1
162,54,712,1
163,54,355,1
164,54,376,1
165,54,985,1
166,54,498,1
167,54,698,1
168,54,108,1
169,54,491,1
170,54,885,1
171,54,1216,1
172,56,1350,1
173,56,466,1
174,56,209,1
175,56,724,1
176,56,1440,1
177,56,428,1
178,56,491,1
179,56,810,1
180,56,236,1
181,56,837,1
182,56,953,1
183,56,1025,1
184,56,638,1
185,56,1138,1
186,56,1160,1
187,56,607,1
188,56,635,1
189,56,121,1
190,56,525,1
191,56,1083,1
192,56,1395,1
193,56,1319,1
194,56,293,1
195,56,272,1
196,60,116,1
197,60,1381,1
198,60,132,1
199,60,716,1
200,60,795,1
201,60,385,1
202,60,584,1
203,60,1348,1
204,64,303,1
205,64,849,1
206,64,1079,1
207,65,491,1
208,65,624,1
209,65,76,1
210,65,223,1
211,65,403,1
212,65,1130,1
213,65,885,1
214,65,1279,1
215,65,381,1
216,65,697,1
217,65,892,1
218,65,751,1
219,65,466,1
220,65,261,1
221,65,350,1
222,65,334,1
223,65,1254,1
224,65,816,1
225,65,376,1
226,65,450,1
227,65,627,1
228,65,215,1
229,65,414,1
230,66,570,1
231,66,1158,1
232,66,367,1
233,66,272,1
234,66,635,1
235,66,573,1
236,68,125,1
237,68,1149,1
238,68,923,1
239,68,1358,1
240,68,158,1
241,76,1183,1
242,76,562,1
243,76,296,1
244,76,498,1
245,76,666,1
246,76,691,1
247,76,718,1
248,76,115,1
249,76,1082,1
250,76,752,1
251,76,1409,1
252,76,1338,1
253,76,309,1
254,76,779,1
255,76,380,1
256,76,822,1
257,76,408,1
258,76,355,1
259,76,495,1
260,76,621,1
261,76,1060,1
262,76,1447,1
263,76,864,1
264,76,215,1
265,76,492,1
266,76,352,1
267,76,884,1
268,76,376,1
269,77,970,1
270,77,1305,1
271,77,671,1
272,77,230,1
273,77,61,1
274,77,1304,1
275,77,571,1
276,77,793,1
277,77,912,1
278,77,293,1
279,77,116,1
280,77,1439,1
281,77,99,1
282,77,231,1
283,77,1004,1
284,84,606,1
285,84,609,1
286,84,210,1
287,84,177,1
288,84,444,1
289,84,1094,1
290,84,1343,1
291,84,1260,1
292,84,373,1
293,84,1156,1
294,84,491,1
295,84,1066,1
296,84,837,1
297,85,204,1
298,85,1319,1
299,85,1249,1
300,85,419,1
301,85,209,1
302,85,1096,1
303,94,1216,1
304,94,355,1
305,94,190,1
306,94,886,1
307,94,476,1
308,94,181,1
309,94,381,1
310,94,580,1
311,94,1032,1
312,94,816,1
313,100,1378,1
314,100,491,1
315,100,313,1
316,100,996,1
317,101,1370,1
318,101,334,1
319,101,1408,1
320,103,1149,1
321,103,1233,1
322,103,1403,1
323,103,333,1
324,105,568,1
325,105,570,1
326,105,491,1
327,105,1097,1
328,105,1241,1
329,105,1251,1
330,105,293,1
331,108,143,1
332,108,627,1
333,108,1216,1
334,108,352,1
335,108,495,1
336,108,1066,1
337,108,288,1
338,108,1045,1
339,108,408,1
340,108,842,1
341,108,99,1
342,108,498,1
343,108,299,1
344,108,1241,1
345,108,970,1
346,111,190,1
347,111,886,1
348,111,1216,1
349,111,1032,1
350,111,495,1
351,111,94,1
352,111,800,1
353,111,181,1
354,111,355,1
355,111,1066,1
356,113,249,1
357,113,1030,1
358,113,1070,1
359,113,1216,1
360,113,248,1
361,113,243,1
362,113,1355,1
363,113,828,1
364,113,1331,1
365,113,1353,1
366,113,776,1
367,113,816,1
368,113,406,1
369,113,627,1
370,113,922,1
371,113,376,1
372,113,52,1
373,113,1108,1
374,113,885,1
375,113,330,1
376,119,835,1
377,119,1350,1
378,119,336,1
379,119,215,1
380,119,815,1
381,119,624,1
382,119,466,1
383,119,560,1
384,119,80,1
385,119,453,1
386,119,899,1
387,119,1225,1
388,119,644,1
389,119,1031,1
390,119,514,1
391,119,1442,1
392,119,1253,1
393,119,344,1
394,119,551,1
395,119,785,1
396,119,1118,1
397,119,1059,1
398,119,1279,1
399,119,666,1
400,119,697,1
401,119,1392,1
402,119,213,1
403,119,635,1
404,119,233,1
405,119,1218,1
406,119,836,1
407,119,107,1
408,119,812,1
409,119,535,1
410,119,728,1
411,119,398,1
412,119,1321,1
413,119,273,1
414,119,62,1
415,119,1043,1
416,119,1161,1
417,119,473,1
418,119,561,1
419,119,65,1
420,119,876,1
421,120,852,1
422,121,1396,1
423,121,644,1
424,121,876,1
425,121,527,1
426,121,213,1
427,121,1306,1
428,121,491,1
429,121,1234,1
430,121,999,1
431,121,531,1
432,121,1348,1
433,121,642,1
434,121,810,1
435,121,774,1
436,121,311,1
437,121,91,1
438,125,209,1
439,125,643,1
440,125,263,1
441,125,157,1
442,125,837,1
443,125,1365,1
444,125,1103,1
445,125,313,1
446,125,748,1
447,125,1386,1
448,125,939,1
449,125,403,1
450,125,917,1
451,125,1138,1
452,125,1051,1
453,125,1184,1
454,125,864,1
455,125,607,1
456,125,770,1
457,125,642,1
458,125,155,1
459,125,1445,1
460,125,268,1
461,125,602,1
462,125,20,1
463,132,60,1
464,142,373,1
465,142,229,1
466,143,1114,1
467,143,668,1
468,143,627,1
469,143,1439,1
470,143,752,1
471,143,867,1
472,143,308,1
473,143,1216,1
474,143,837,1
475,143,1280,1
476,143,970,1
477,143,607,1
478,143,573,1
479,143,209,1
480,143,296,1
481,143,77,1
482,143,451,1
483,143,1115,1
484,143,288,1
485,143,334,1
486,143,403,1
487,143,108,1
488,143,299,1
489,143,779,1
490,143,231,1
491,143,562,1
492,143,702,1
493,143,733,1
494,146,383,1
495,146,1176,1
496,146,589,1
