,TF,Target,Label
0,0,760,1
1,0,674,1
2,0,198,1
3,7,465,1
4,13,196,1
5,13,390,1
6,13,768,1
7,13,534,1
8,13,641,1
9,13,453,1
10,13,214,1
11,13,298,1
12,24,857,1
13,24,31,1
14,24,128,1
15,24,717,1
16,25,574,1
17,25,885,1
18,25,154,1
19,25,220,1
20,25,799,1
21,25,319,1
22,25,703,1
23,29,170,1
24,29,882,1
25,30,577,1
26,30,80,1
27,30,355,1
28,30,824,1
29,30,233,1
30,30,787,1
31,30,207,1
32,30,335,1
33,30,811,1
34,30,40,1
35,30,899,1
36,30,658,1
37,30,411,1
38,30,725,1
39,30,759,1
40,30,254,1
41,30,538,1
42,30,856,1
43,30,677,1
44,30,248,1
45,31,805,1
46,31,562,1
47,31,341,1
48,31,70,1
49,31,623,1
50,31,885,1
51,31,187,1
52,31,492,1
53,31,355,1
54,31,268,1
55,31,198,1
56,31,24,1
57,32,752,1
58,32,16,1
59,34,792,1
60,35,553,1
61,35,901,1
62,35,751,1
63,35,54,1
64,35,871,1
65,35,655,1
66,35,65,1
67,35,674,1
68,35,10,1
69,35,753,1
70,35,708,1
71,35,623,1
72,35,682,1
73,35,384,1
74,35,364,1
75,35,305,1
76,35,695,1
77,35,2,1
78,35,472,1
79,35,546,1
80,40,658,1
81,40,145,1
82,40,509,1
83,40,780,1
84,40,75,1
85,45,427,1
86,45,278,1
87,45,667,1
88,45,295,1
89,45,848,1
90,45,450,1
91,46,461,1
92,46,909,1
93,50,472,1
94,50,498,1
95,50,10,1
96,50,562,1
97,52,311,1
98,52,650,1
99,52,152,1
100,52,750,1
101,52,204,1
102,52,752,1
103,52,898,1
104,52,282,1
105,52,307,1
106,52,336,1
107,52,74,1
108,52,642,1
109,52,252,1
110,52,844,1
111,52,302,1
112,54,492,1
113,54,708,1
114,54,607,1
115,54,553,1
116,54,546,1
117,54,345,1
118,54,606,1
119,54,571,1
120,54,351,1
121,54,682,1
122,54,305,1
123,54,10,1
124,54,660,1
125,54,248,1
126,54,645,1
127,54,384,1
128,54,491,1
129,55,411,1
130,55,195,1
131,62,667,1
132,62,152,1
133,62,169,1
134,62,239,1
135,63,211,1
136,63,83,1
137,63,411,1
138,63,687,1
139,74,264,1
140,74,752,1
141,74,155,1
142,74,208,1
143,74,152,1
144,74,116,1
145,74,459,1
146,74,578,1
147,74,103,1
148,74,427,1
149,75,259,1
150,75,638,1
151,75,355,1
152,75,40,1
153,80,391,1
154,80,629,1
155,80,885,1
156,80,856,1
157,80,650,1
158,81,815,1
159,82,138,1
160,82,853,1
161,82,268,1
162,82,281,1
163,82,303,1
164,82,397,1
165,82,316,1
166,82,768,1
167,82,344,1
168,82,294,1
169,83,63,1
170,83,687,1
171,85,792,1
172,85,558,1
173,89,187,1
174,93,885,1
175,93,613,1
176,98,201,1
177,98,752,1
178,103,898,1
179,103,752,1
180,103,809,1
181,103,383,1
182,103,201,1
183,103,541,1
184,103,321,1
185,103,74,1
186,105,725,1
187,116,103,1
188,116,383,1
189,116,204,1
190,116,29,1
191,116,541,1
192,116,752,1
193,116,201,1
194,116,342,1
195,119,30,1
196,119,787,1
197,119,765,1
198,119,803,1
199,120,158,1
200,124,468,1
201,124,595,1
202,124,909,1
203,124,699,1
204,124,800,1
205,126,760,1
206,128,670,1
207,128,732,1
208,128,163,1
209,128,885,1
210,133,262,1
211,133,571,1
212,139,885,1
213,140,595,1
214,140,622,1
215,140,453,1
216,140,198,1
217,140,701,1
218,140,25,1
219,140,163,1
220,145,737,1
221,145,451,1
222,146,898,1
223,151,732,1
224,151,417,1
225,152,342,1
226,152,496,1
227,152,468,1
228,152,687,1
229,152,162,1
230,152,169,1
231,152,421,1
232,152,572,1
233,152,386,1
234,152,677,1
235,152,219,1
236,152,624,1
237,152,571,1
238,152,241,1
239,152,898,1
240,152,411,1
241,152,302,1
242,152,372,1
243,152,809,1
244,152,886,1
245,152,360,1
246,152,286,1
247,152,752,1
248,152,471,1
249,152,307,1
250,152,52,1
251,152,336,1
252,152,239,1
253,152,74,1
254,152,351,1
255,152,570,1
256,152,311,1
257,152,427,1
258,152,803,1
259,152,201,1
260,158,129,1
261,158,462,1
262,158,280,1
263,158,722,1
264,158,428,1
265,158,109,1
266,158,279,1
267,162,568,1
268,162,295,1
269,162,383,1
270,162,239,1
271,162,152,1
272,162,195,1
273,162,252,1
274,163,891,1
275,163,856,1
276,163,659,1
277,163,584,1
278,163,464,1
279,163,732,1
280,163,892,1
281,164,591,1
282,164,584,1
283,164,198,1
284,164,535,1
285,164,244,1
286,164,242,1
287,165,488,1
288,169,667,1
289,169,239,1
290,169,62,1
291,169,152,1
292,170,29,1
293,170,891,1
294,170,824,1
295,170,584,1
296,173,704,1
297,173,825,1
298,175,259,1
299,175,885,1
300,178,558,1
301,178,584,1
302,179,439,1
303,179,479,1
304,187,460,1
305,187,341,1
306,187,622,1
307,187,732,1
308,187,701,1
309,187,845,1
310,187,654,1
311,187,885,1
312,190,870,1
313,190,499,1
314,190,885,1
315,190,161,1
316,190,116,1
317,190,557,1
318,190,708,1
319,190,431,1
320,195,286,1
321,195,750,1
322,195,544,1
323,195,336,1
324,195,351,1
325,195,239,1
326,195,152,1
327,195,55,1
328,198,0,1
329,198,140,1
330,198,850,1
331,198,755,1
332,198,858,1
333,198,457,1
334,198,355,1
335,198,853,1
336,198,808,1
337,198,465,1
338,198,343,1
339,198,803,1
340,198,242,1
341,198,909,1
342,198,550,1
343,198,220,1
344,198,65,1
345,198,328,1
346,198,591,1
347,198,622,1
348,198,613,1
349,198,54,1
350,199,485,1
351,199,763,1
352,199,402,1
353,199,212,1
354,199,52,1
355,199,464,1
356,199,360,1
357,199,10,1
358,199,751,1
359,199,355,1
360,200,286,1
361,200,595,1
362,200,203,1
363,200,124,1
364,201,789,1
365,201,578,1
366,201,239,1
367,201,642,1
368,201,809,1
369,201,351,1
370,201,479,1
371,201,361,1
372,201,302,1
373,201,204,1
374,201,307,1
375,201,646,1
376,201,383,1
377,201,650,1
378,201,152,1
379,201,750,1
380,201,52,1
381,201,74,1
382,201,103,1
383,203,200,1
384,204,752,1
385,204,578,1
386,204,253,1
387,204,809,1
388,204,524,1
389,204,742,1
390,204,116,1
391,204,282,1
392,204,252,1
393,204,74,1
394,205,715,1
395,205,355,1
396,205,327,1
397,205,512,1
398,205,521,1
399,205,464,1
400,205,207,1
401,205,461,1
402,205,574,1
403,205,508,1
404,205,465,1
405,205,671,1
406,205,15,1
407,205,496,1
408,205,808,1
409,206,886,1
410,206,317,1
411,207,205,1
412,207,390,1
413,207,30,1
414,207,671,1
415,208,74,1
416,211,195,1
417,211,780,1
418,211,750,1
419,211,787,1
420,211,411,1
421,211,471,1
422,211,351,1
423,211,605,1
424,211,152,1
425,211,892,1
426,211,367,1
427,211,286,1
428,212,492,1
429,212,546,1
430,212,562,1
431,212,689,1
432,212,275,1
433,212,889,1
434,212,762,1
435,212,491,1
436,216,577,1
437,216,262,1
438,219,459,1
439,219,427,1
440,219,152,1
441,219,667,1
442,223,298,1
443,223,340,1
444,223,803,1
445,223,747,1
446,229,43,1
447,229,622,1
448,229,729,1
449,233,124,1
450,233,860,1
451,233,759,1
452,233,747,1
453,233,304,1
454,233,335,1
455,233,298,1
456,238,461,1
457,239,342,1
458,239,372,1
459,239,411,1
460,239,421,1
461,239,642,1
462,239,427,1
463,239,838,1
464,239,336,1
465,239,286,1
466,239,282,1
467,239,241,1
468,239,667,1
469,239,335,1
470,239,787,1
471,239,898,1
472,239,162,1
473,239,45,1
474,239,459,1
475,239,219,1
476,239,360,1
477,239,321,1
478,239,211,1
479,239,496,1
480,239,892,1
481,239,531,1
482,239,152,1
483,239,450,1
484,239,568,1
485,239,803,1
486,239,270,1
487,239,624,1
488,239,74,1
489,239,195,1
490,239,351,1
491,239,52,1
492,242,858,1
493,242,909,1
494,242,539,1
495,242,198,1
496,242,757,1
497,242,732,1
498,242,164,1
499,243,383,1
500,244,424,1
501,244,158,1
502,244,584,1
503,244,885,1
504,244,654,1
505,244,129,1
506,244,377,1
507,244,760,1
508,244,279,1
509,244,564,1
510,248,461,1
511,248,607,1
512,248,472,1
513,248,715,1
514,248,637,1
515,248,571,1
516,248,765,1
517,248,398,1
518,248,870,1
519,248,335,1
520,248,35,1
521,248,54,1
522,248,853,1
523,248,498,1
524,250,632,1
525,250,457,1
526,250,335,1
527,250,30,1
528,252,809,1
529,252,521,1
530,252,624,1
531,252,321,1
532,252,439,1
533,252,844,1
534,252,201,1
535,252,322,1
536,252,179,1
537,252,204,1
538,252,642,1
539,252,752,1
540,252,239,1
541,252,667,1
542,252,351,1
543,252,898,1
544,254,355,1
545,254,30,1
546,254,69,1
547,259,512,1
548,259,457,1
549,259,402,1
550,259,815,1
551,259,831,1
552,259,435,1
553,259,464,1
554,259,759,1
555,259,658,1
556,259,205,1
557,259,850,1
558,259,725,1
559,259,508,1
560,262,248,1
561,262,396,1
562,262,849,1
563,262,536,1
564,268,31,1
565,268,419,1
566,268,170,1
567,268,562,1
568,268,182,1
569,268,880,1
570,268,832,1
571,268,584,1
572,268,671,1
573,268,272,1
574,268,824,1
575,268,764,1
576,270,427,1
577,270,570,1
578,270,198,1
579,270,595,1
580,270,336,1
581,270,750,1
582,270,886,1
583,270,206,1
584,270,803,1
585,270,286,1
586,278,637,1
587,278,521,1
588,278,787,1
589,278,869,1
590,278,849,1
591,278,574,1
592,278,760,1
593,278,499,1
594,278,457,1
595,281,82,1
596,281,885,1
597,281,853,1
598,281,93,1
599,282,809,1
600,282,239,1
601,282,201,1
602,282,885,1
603,282,336,1
604,282,383,1
605,282,252,1
606,282,15,1
607,282,307,1
608,282,351,1
609,282,80,1
610,282,152,1
611,282,52,1
612,282,116,1
613,282,311,1
614,282,650,1
615,282,838,1
616,282,752,1
617,282,423,1
618,286,321,1
619,286,646,1
620,286,411,1
621,286,531,1
622,286,239,1
623,286,642,1
624,286,898,1
625,286,351,1
626,286,282,1
627,286,270,1
628,286,906,1
629,286,803,1
630,286,52,1
631,286,80,1
632,286,427,1
633,286,336,1
634,286,788,1
635,286,302,1
636,286,677,1
637,286,572,1
638,286,838,1
639,286,200,1
640,286,307,1
641,286,450,1
642,286,372,1
643,286,765,1
644,286,650,1
645,286,459,1
646,286,468,1
647,286,201,1
648,286,892,1
649,288,845,1
650,288,885,1
651,288,595,1
652,288,842,1
653,290,319,1
654,290,725,1
655,290,217,1
656,290,869,1
657,295,189,1
658,295,568,1
659,295,155,1
660,295,283,1
661,295,102,1
662,295,897,1
663,295,450,1
664,295,427,1
665,295,691,1
666,295,483,1
667,295,239,1
668,295,78,1
669,295,152,1
670,298,747,1
671,298,124,1
672,298,703,1
673,298,390,1
674,298,242,1
675,298,768,1
676,298,549,1
677,298,699,1
678,298,803,1
679,298,595,1
680,298,335,1
681,298,319,1
682,302,252,1
683,302,795,1
684,302,116,1
685,302,286,1
686,302,201,1
687,302,750,1
688,302,361,1
689,302,321,1
690,302,351,1
691,302,52,1
692,302,642,1
693,302,752,1
694,302,311,1
695,302,650,1
696,302,667,1
697,302,809,1
698,304,780,1
699,304,803,1
700,304,658,1
701,304,335,1
702,307,577,1
703,307,282,1
704,307,646,1
705,307,302,1
706,307,311,1
707,307,152,1
708,307,322,1
709,307,351,1
710,307,844,1
711,307,252,1
712,307,838,1
713,307,898,1
714,307,750,1
715,307,201,1
716,311,286,1
717,311,646,1
718,311,322,1
719,311,668,1
720,311,307,1
721,311,650,1
722,311,898,1
723,311,809,1
724,311,838,1
725,311,239,1
726,311,252,1
727,311,336,1
728,311,750,1
729,311,321,1
730,311,844,1
731,318,421,1
732,318,498,1
733,319,808,1
734,319,298,1
735,319,760,1
736,319,595,1
737,319,734,1
738,319,703,1
739,321,750,1
740,321,336,1
741,321,239,1
742,321,646,1
743,321,307,1
744,321,898,1
745,321,578,1
746,321,52,1
747,321,809,1
748,321,624,1
749,321,650,1
750,321,152,1
751,321,667,1
752,327,205,1
753,327,615,1
754,328,198,1
755,328,491,1
756,328,10,1
757,328,465,1
758,328,485,1
759,328,571,1
760,328,889,1
761,328,562,1
762,335,658,1
763,335,761,1
764,335,681,1
765,335,351,1
766,335,298,1
767,335,254,1
768,335,40,1
769,335,803,1
770,335,239,1
771,335,856,1
772,335,577,1
773,335,710,1
774,335,853,1
775,335,793,1
776,335,30,1
777,335,411,1
778,335,250,1
779,335,355,1
780,335,828,1
781,335,538,1
782,336,624,1
783,336,752,1
784,336,729,1
785,336,667,1
786,336,687,1
787,336,886,1
788,336,898,1
789,336,531,1
790,336,335,1
791,336,295,1
792,336,307,1
793,336,239,1
794,336,211,1
795,336,605,1
796,336,411,1
797,336,360,1
798,336,809,1
799,336,421,1
800,336,286,1
801,336,572,1
802,336,282,1
803,336,270,1
804,336,52,1
805,336,787,1
806,336,571,1
807,336,803,1
808,336,471,1
809,336,201,1
810,336,736,1
811,340,304,1
812,340,223,1
813,341,187,1
814,341,805,1
815,341,31,1
816,342,286,1
817,342,750,1
818,342,336,1
819,342,239,1
820,342,351,1
821,351,336,1
822,351,311,1
823,351,677,1
824,351,750,1
825,351,307,1
826,351,239,1
827,351,471,1
828,351,372,1
829,351,570,1
830,351,787,1
831,351,321,1
832,351,618,1
833,351,667,1
834,351,421,1
835,351,195,1
836,351,270,1
837,351,803,1
838,351,450,1
839,351,211,1
840,351,624,1
841,351,605,1
842,351,201,1
843,351,572,1
844,351,584,1
845,351,164,1
846,351,650,1
847,351,886,1
848,351,152,1
849,351,875,1
850,351,687,1
851,351,736,1
852,351,302,1
853,355,220,1
854,355,792,1
855,355,850,1
856,355,65,1
857,355,75,1
858,355,763,1
859,355,31,1
860,355,701,1
