,TF,Target,Label
0,4,121,1
1,4,437,1
2,4,35,1
3,4,120,1
4,4,795,1
5,4,218,1
6,4,830,1
7,8,330,1
8,14,521,1
9,14,683,1
10,14,526,1
11,14,360,1
12,14,206,1
13,14,86,1
14,14,391,1
15,14,203,1
16,14,223,1
17,14,343,1
18,14,757,1
19,14,609,1
20,14,309,1
21,16,46,1
22,19,682,1
23,19,467,1
24,19,228,1
25,19,734,1
26,21,24,1
27,21,245,1
28,21,359,1
29,24,100,1
30,24,282,1
31,24,788,1
32,24,261,1
33,27,87,1
34,27,330,1
35,27,866,1
36,27,177,1
37,27,223,1
38,31,507,1
39,31,336,1
40,31,39,1
41,31,699,1
42,31,794,1
43,31,97,1
44,31,698,1
45,31,262,1
46,31,907,1
47,31,162,1
48,31,816,1
49,31,609,1
50,31,77,1
51,31,682,1
52,31,33,1
53,31,223,1
54,35,282,1
55,35,6,1
56,35,452,1
57,35,358,1
58,35,678,1
59,35,53,1
60,35,196,1
61,35,513,1
62,35,423,1
63,35,541,1
64,35,336,1
65,35,384,1
66,35,40,1
67,35,651,1
68,35,516,1
69,38,494,1
70,38,40,1
71,40,95,1
72,40,618,1
73,40,35,1
74,40,406,1
75,40,264,1
76,40,38,1
77,40,651,1
78,40,257,1
79,41,125,1
80,41,815,1
81,42,891,1
82,45,330,1
83,52,219,1
84,52,868,1
85,57,270,1
86,61,454,1
87,65,74,1
88,69,107,1
89,69,92,1
90,69,254,1
91,69,678,1
92,69,60,1
93,69,526,1
94,69,384,1
95,69,223,1
96,69,366,1
97,69,130,1
98,69,3,1
99,69,330,1
100,69,17,1
101,69,507,1
102,69,555,1
103,69,152,1
104,69,603,1
105,69,117,1
106,69,568,1
107,69,723,1
108,74,794,1
109,74,455,1
110,74,123,1
111,74,242,1
112,74,580,1
113,74,353,1
114,74,331,1
115,74,330,1
116,75,52,1
117,77,241,1
118,77,266,1
119,77,579,1
120,77,489,1
121,77,515,1
122,77,816,1
123,77,500,1
124,77,713,1
125,77,74,1
126,77,270,1
127,77,87,1
128,77,683,1
129,77,775,1
130,77,334,1
131,77,726,1
132,77,841,1
133,77,655,1
134,77,27,1
135,77,76,1
136,77,879,1
137,77,705,1
138,77,866,1
139,77,896,1
140,77,863,1
141,77,80,1
142,77,286,1
143,77,32,1
144,77,765,1
145,77,450,1
146,77,75,1
147,77,582,1
148,77,385,1
149,77,377,1
150,77,835,1
