,TF,Target,Label
0,1,1317,1
1,1,490,1
2,2,1038,1
3,2,538,1
4,2,317,1
5,2,601,1
6,2,813,1
7,2,566,1
8,2,1219,1
9,2,658,1
10,8,1479,1
11,8,673,1
12,8,1130,1
13,9,358,1
14,9,760,1
15,9,749,1
16,9,616,1
17,9,567,1
18,9,820,1
19,9,1296,1
20,9,391,1
21,9,1226,1
22,9,864,1
23,9,453,1
24,9,1574,1
25,9,1463,1
26,9,168,1
27,9,893,1
28,9,1144,1
29,9,545,1
30,9,1560,1
31,9,751,1
32,9,1046,1
33,9,658,1
34,9,641,1
35,9,220,1
36,9,1159,1
37,9,1329,1
38,9,128,1
39,9,884,1
40,9,1199,1
41,9,713,1
42,9,269,1
43,9,1362,1
44,9,1071,1
45,9,516,1
46,9,1387,1
47,9,1596,1
48,9,1496,1
49,9,1591,1
50,9,111,1
51,9,275,1
52,9,815,1
53,9,374,1
54,9,347,1
55,9,1161,1
56,9,830,1
57,9,1561,1
58,9,898,1
59,9,238,1
60,9,1224,1
61,9,191,1
62,9,564,1
63,9,1582,1
64,9,703,1
65,9,1534,1
66,9,13,1
67,9,1213,1
68,9,96,1
69,9,1231,1
70,9,1069,1
71,9,1037,1
72,9,27,1
73,9,1458,1
74,9,599,1
75,9,21,1
76,9,241,1
77,9,137,1
78,9,1459,1
79,9,992,1
80,9,1211,1
81,9,1109,1
82,9,1476,1
83,9,683,1
84,9,779,1
85,9,769,1
86,9,500,1
87,9,919,1
88,9,1056,1
89,9,583,1
90,9,1610,1
91,9,1014,1
92,9,1180,1
93,9,1351,1
94,9,1221,1
95,9,553,1
96,9,996,1
97,9,1022,1
98,9,1587,1
99,9,538,1
100,9,1049,1
101,9,1481,1
102,9,1257,1
103,9,835,1
104,9,1575,1
105,9,428,1
106,9,1399,1
107,9,606,1
108,9,1544,1
109,9,1241,1
110,9,456,1
111,9,544,1
112,9,699,1
113,9,5,1
114,9,288,1
115,9,841,1
116,9,1273,1
117,9,537,1
118,9,422,1
119,9,491,1
120,9,1363,1
121,9,301,1
122,9,320,1
123,9,1003,1
124,9,1077,1
125,9,499,1
126,9,1282,1
127,9,322,1
128,9,1599,1
129,9,1590,1
130,9,709,1
131,9,873,1
132,9,1288,1
133,9,856,1
134,9,1275,1
135,9,171,1
136,9,1450,1
137,9,449,1
138,9,197,1
139,9,1101,1
140,9,1031,1
141,9,1247,1
142,9,1408,1
143,9,1608,1
144,9,960,1
145,9,396,1
146,9,965,1
147,9,1309,1
148,9,382,1
149,10,676,1
150,17,509,1
151,17,614,1
152,17,129,1
153,17,192,1
154,17,896,1
155,17,1495,1
156,17,206,1
157,17,155,1
158,18,1237,1
159,18,459,1
160,18,601,1
161,18,485,1
162,18,1001,1
163,18,879,1
164,18,618,1
165,21,612,1
166,21,1480,1
167,21,1141,1
168,21,485,1
169,21,189,1
170,21,1049,1
171,21,1600,1
172,21,33,1
173,21,1520,1
174,21,773,1
175,21,743,1
176,21,732,1
177,21,983,1
178,21,696,1
179,21,1236,1
180,21,260,1
181,21,691,1
182,21,1404,1
183,21,48,1
184,21,1247,1
185,21,1177,1
186,21,234,1
187,21,1029,1
188,21,499,1
189,21,863,1
190,21,335,1
191,21,534,1
192,21,1159,1
193,21,120,1
194,21,532,1
195,21,899,1
196,21,5,1
197,21,459,1
198,21,739,1
199,21,1138,1
200,21,721,1
201,21,1199,1
202,21,342,1
203,21,1048,1
204,21,151,1
205,21,1455,1
206,21,1087,1
207,21,80,1
208,21,277,1
209,21,481,1
210,21,830,1
211,21,1210,1
212,21,678,1
213,21,914,1
214,21,557,1
215,21,486,1
216,21,505,1
217,21,872,1
218,27,1085,1
219,35,919,1
220,35,1210,1
221,35,21,1
222,35,1548,1
223,35,1332,1
224,35,1072,1
225,43,261,1
226,43,1011,1
227,43,317,1
228,43,105,1
229,43,1575,1
230,44,545,1
231,44,590,1
232,44,593,1
233,44,1125,1
234,44,983,1
235,44,1520,1
236,44,1553,1
237,44,1271,1
238,44,449,1
239,44,1535,1
240,47,1455,1
241,47,1326,1
242,47,1454,1
243,47,890,1
244,47,1447,1
245,47,1111,1
246,47,557,1
247,47,338,1
248,47,716,1
249,48,276,1
250,48,684,1
251,48,192,1
252,48,1003,1
253,48,708,1
254,48,1014,1
255,48,408,1
256,48,585,1
257,48,678,1
258,48,206,1
259,48,922,1
260,48,927,1
261,48,24,1
262,48,787,1
263,48,824,1
264,48,538,1
265,48,101,1
266,48,872,1
267,48,88,1
268,48,157,1
269,48,509,1
270,48,425,1
271,48,277,1
272,48,601,1
273,48,771,1
274,48,530,1
275,48,1074,1
276,48,926,1
277,48,33,1
278,48,1341,1
279,48,649,1
280,48,1339,1
281,48,21,1
282,48,151,1
283,48,1130,1
284,48,469,1
285,48,796,1
286,48,1552,1
287,48,974,1
288,48,810,1
289,48,366,1
290,48,393,1
291,48,937,1
292,48,1173,1
293,48,1064,1
294,48,1435,1
295,48,1288,1
296,48,1256,1
297,48,677,1
298,48,55,1
299,48,505,1
300,48,326,1
301,48,404,1
302,48,329,1
303,48,1549,1
304,48,314,1
305,48,1249,1
306,48,996,1
307,48,820,1
308,48,266,1
309,48,1438,1
310,48,1421,1
311,48,301,1
312,48,144,1
313,48,716,1
314,48,168,1
315,48,1541,1
316,48,1199,1
317,48,1085,1
318,48,1456,1
319,48,1370,1
320,48,1185,1
321,48,547,1
322,48,757,1
323,48,1049,1
324,48,467,1
325,48,198,1
326,48,1214,1
327,50,1578,1
328,50,206,1
329,50,69,1
330,52,1043,1
331,52,1053,1
332,58,235,1
333,58,1273,1
334,58,1576,1
335,58,1182,1
336,58,653,1
337,58,926,1
338,58,324,1
339,58,601,1
340,58,1364,1
341,58,929,1
342,64,455,1
343,64,1483,1
344,64,1028,1
345,64,975,1
346,64,1542,1
347,64,1580,1
348,64,1601,1
349,64,1231,1
350,64,638,1
351,64,190,1
352,64,1331,1
353,64,878,1
354,64,1573,1
355,64,1419,1
356,64,1408,1
357,64,966,1
358,68,374,1
359,69,926,1
360,69,1043,1
361,69,1054,1
362,69,1221,1
363,69,653,1
364,69,808,1
365,69,1367,1
366,69,1038,1
367,69,50,1
368,69,447,1
369,69,1187,1
370,69,317,1
371,69,284,1
372,69,1291,1
373,69,1555,1
374,69,324,1
375,69,189,1
376,69,723,1
377,70,530,1
378,70,469,1
379,70,1612,1
380,70,1494,1
381,77,1130,1
382,77,601,1
383,77,1249,1
384,77,404,1
385,77,723,1
386,80,731,1
387,80,1092,1
388,80,1367,1
389,80,254,1
390,80,69,1
391,80,577,1
392,80,566,1
393,80,1187,1
394,84,801,1
395,88,300,1
396,88,1241,1
397,88,868,1
398,88,48,1
399,91,231,1
400,91,706,1
401,91,723,1
402,91,601,1
403,91,1400,1
404,91,636,1
405,91,248,1
406,91,1214,1
407,91,678,1
408,91,1364,1
409,91,255,1
410,91,653,1
411,94,509,1
412,94,101,1
413,94,1077,1
414,94,1467,1
415,94,145,1
416,94,1545,1
417,94,72,1
418,94,1111,1
419,94,155,1
420,94,1152,1
421,94,22,1
422,94,210,1
423,98,404,1
424,98,716,1
425,98,1130,1
426,98,1585,1
427,98,461,1
428,98,884,1
429,98,509,1
430,98,1609,1
431,98,676,1
432,102,926,1
433,105,590,1
434,105,1291,1
435,119,189,1
436,119,1218,1
437,119,1199,1
438,119,563,1
439,119,9,1
440,119,324,1
441,119,1471,1
442,119,438,1
443,119,44,1
444,119,389,1
445,120,52,1
446,120,1249,1
447,121,723,1
448,121,1326,1
449,121,911,1
450,121,192,1
451,121,879,1
452,121,1578,1
453,121,866,1
454,130,926,1
455,130,454,1
456,135,262,1
457,136,1395,1
458,136,474,1
459,136,494,1
460,136,1338,1
461,136,161,1
462,136,406,1
463,136,538,1
464,136,751,1
465,136,1129,1
466,136,656,1
467,136,635,1
468,136,1205,1
469,136,426,1
470,140,368,1
471,145,649,1
472,145,303,1
473,145,557,1
474,145,338,1
475,145,136,1
476,145,1222,1
477,145,311,1
478,145,1510,1
479,145,426,1
480,145,1338,1
481,145,646,1
482,145,1005,1
483,145,473,1
484,145,751,1
485,145,1129,1
486,145,564,1
487,145,94,1
488,145,1132,1
489,145,492,1
490,145,547,1
491,145,600,1
492,145,1578,1
493,145,222,1
494,145,431,1
495,149,969,1
496,151,834,1
497,151,355,1
498,151,300,1
499,151,801,1
500,151,716,1
501,151,1447,1
502,151,1218,1
503,151,48,1
504,152,584,1
505,152,1614,1
506,152,1408,1
507,152,1063,1
508,155,1578,1
509,155,1077,1
510,155,129,1
511,155,903,1
512,155,1111,1
513,155,688,1
514,155,1615,1
515,155,55,1
516,155,509,1
517,155,614,1
518,155,101,1
519,155,1241,1
520,155,1249,1
521,155,17,1
522,155,1251,1
523,155,1152,1
524,156,1073,1
525,156,105,1
526,157,427,1
527,157,1191,1
528,157,1359,1
529,157,1199,1
530,161,1132,1
531,161,553,1
532,164,1447,1
533,164,1455,1
534,164,590,1
535,164,773,1
536,164,1169,1
537,164,284,1
538,164,1359,1
539,176,1187,1
540,176,1054,1
541,185,389,1
542,186,1359,1
543,189,1053,1
544,189,119,1
545,189,69,1
546,189,1043,1
547,189,254,1
548,189,668,1
549,189,389,1
550,190,878,1
551,190,1217,1
552,190,64,1
553,190,782,1
554,190,1231,1
555,190,789,1
556,190,1539,1
557,192,1201,1
558,192,141,1
559,192,924,1
560,192,251,1
