,TF,Target,Label
0,3,1271,1
1,3,96,1
2,3,730,1
3,3,360,1
4,3,1327,1
5,3,76,1
6,3,197,1
7,3,1261,1
8,4,1329,1
9,4,417,1
10,4,581,1
11,4,576,1
12,9,45,1
13,9,205,1
14,9,669,1
15,9,1301,1
16,9,1418,1
17,9,1269,1
18,9,967,1
19,9,1140,1
20,9,1329,1
21,9,1373,1
22,9,1457,1
23,9,217,1
24,9,287,1
25,9,754,1
26,9,96,1
27,9,649,1
28,9,1305,1
29,12,1034,1
30,12,1473,1
31,12,1181,1
32,12,955,1
33,12,639,1
34,12,741,1
35,12,794,1
36,19,1092,1
37,26,1310,1
38,26,116,1
39,26,108,1
40,26,1158,1
41,26,624,1
42,26,563,1
43,26,1280,1
44,26,754,1
45,26,1470,1
46,26,1093,1
47,26,417,1
48,26,1204,1
49,26,561,1
50,26,817,1
51,26,687,1
52,26,1605,1
53,26,1513,1
54,26,885,1
55,26,73,1
56,26,627,1
57,26,161,1
58,26,1036,1
59,26,1060,1
60,26,730,1
61,26,1169,1
62,26,717,1
63,26,1140,1
64,26,1301,1
65,27,687,1
66,27,1085,1
67,27,313,1
68,27,631,1
69,27,409,1
70,27,1158,1
71,27,729,1
72,27,76,1
73,27,611,1
74,27,1093,1
75,27,528,1
76,27,191,1
77,27,381,1
78,27,665,1
79,27,169,1
80,27,804,1
81,27,392,1
82,27,1354,1
83,27,1086,1
84,27,692,1
85,27,18,1
86,27,480,1
87,27,164,1
88,27,493,1
89,27,563,1
90,27,825,1
91,27,1457,1
92,27,1261,1
93,27,641,1
94,33,502,1
95,33,142,1
96,33,911,1
97,33,929,1
98,33,1513,1
99,33,1317,1
100,33,383,1
101,33,754,1
102,36,1348,1
103,45,581,1
104,45,649,1
105,45,1329,1
106,45,421,1
107,45,287,1
108,45,1261,1
109,45,217,1
110,45,1133,1
111,45,326,1
112,45,576,1
113,45,1334,1
114,45,275,1
115,45,254,1
116,45,96,1
117,45,963,1
118,45,754,1
119,45,1305,1
120,45,1418,1
121,45,1373,1
122,45,1457,1
123,49,754,1
