,TF,Target,Label
0,1,184,1
1,1,298,1
2,6,393,1
3,6,360,1
4,6,201,1
5,6,763,1
6,6,542,1
7,10,618,1
8,10,492,1
9,14,942,1
10,20,474,1
11,20,682,1
12,20,104,1
13,26,410,1
14,37,828,1
15,38,352,1
16,38,799,1
17,38,538,1
18,38,817,1
19,38,614,1
20,38,133,1
21,38,924,1
22,38,113,1
23,38,470,1
24,38,202,1
25,44,287,1
26,48,393,1
27,48,741,1
28,53,276,1
29,54,828,1
30,54,319,1
31,54,445,1
32,60,861,1
33,60,721,1
34,60,794,1
35,66,943,1
36,66,519,1
37,67,674,1
38,67,644,1
39,68,264,1
40,68,7,1
41,68,877,1
42,68,574,1
43,68,29,1
44,68,777,1
45,68,746,1
46,68,360,1
47,68,212,1
48,68,199,1
49,68,832,1
50,68,338,1
51,68,384,1
52,68,17,1
53,68,376,1
54,68,537,1
55,68,639,1
56,68,182,1
57,68,468,1
58,68,358,1
59,68,399,1
60,68,714,1
61,68,585,1
62,68,114,1
63,68,287,1
64,68,593,1
65,68,430,1
66,68,774,1
67,68,134,1
68,68,797,1
69,68,678,1
70,68,669,1
71,68,829,1
72,68,504,1
73,68,249,1
74,68,472,1
75,68,296,1
76,68,278,1
77,68,447,1
78,68,389,1
79,68,81,1
80,68,224,1
81,68,722,1
82,68,321,1
83,68,61,1
84,68,651,1
85,68,414,1
86,68,915,1
87,68,373,1
88,68,906,1
89,68,614,1
90,68,461,1
91,68,557,1
92,68,84,1
93,68,159,1
94,68,18,1
95,68,236,1
96,68,477,1
97,68,634,1
98,68,870,1
99,68,674,1
100,68,71,1
101,68,245,1
102,68,335,1
103,68,668,1
104,68,189,1
105,68,141,1
106,68,60,1
107,68,924,1
108,68,316,1
109,68,637,1
110,68,941,1
111,68,484,1
112,68,331,1
113,68,719,1
114,68,87,1
115,68,826,1
116,68,311,1
117,68,44,1
118,68,807,1
119,68,209,1
120,68,692,1
121,68,150,1
122,68,840,1
123,68,566,1
124,68,371,1
125,68,149,1
126,69,767,1
127,69,227,1
128,70,709,1
129,71,663,1
130,75,817,1
131,75,474,1
132,75,848,1
133,75,6,1
134,78,393,1
135,81,276,1
136,81,328,1
137,85,942,1
138,85,585,1
139,86,588,1
140,86,236,1
141,86,427,1
142,86,306,1
143,86,274,1
144,86,405,1
145,86,836,1
146,86,18,1
147,86,20,1
148,86,143,1
149,86,172,1
150,92,598,1
151,93,821,1
152,93,682,1
153,101,930,1
154,101,250,1
155,104,529,1
156,104,905,1
157,104,393,1
158,104,474,1
159,108,265,1
160,109,292,1
161,113,924,1
162,113,915,1
163,113,902,1
164,113,538,1
165,113,940,1
166,119,790,1
167,119,704,1
168,119,563,1
169,119,597,1
170,119,139,1
171,119,200,1
172,119,692,1
173,119,72,1
174,119,746,1
175,119,185,1
176,119,378,1
177,119,179,1
178,119,586,1
179,119,910,1
180,119,614,1
181,119,33,1
182,119,321,1
183,119,413,1
184,119,731,1
185,119,913,1
186,119,271,1
187,119,543,1
188,119,172,1
189,119,454,1
190,119,519,1
191,119,741,1
192,119,780,1
193,119,504,1
194,119,839,1
195,119,719,1
196,119,878,1
197,119,181,1
198,119,556,1
199,119,848,1
200,119,529,1
201,119,560,1
202,119,349,1
203,119,146,1
204,119,85,1
205,119,121,1
206,119,415,1
207,119,775,1
208,119,722,1
209,119,583,1
210,119,467,1
211,119,480,1
212,119,291,1
213,119,861,1
214,119,335,1
215,119,894,1
216,119,274,1
217,119,869,1
218,119,772,1
219,119,134,1
220,119,851,1
221,119,393,1
222,119,6,1
223,119,660,1
224,119,713,1
225,119,115,1
226,119,365,1
227,119,656,1
228,119,29,1
229,119,915,1
230,119,379,1
231,119,678,1
232,119,189,1
233,119,159,1
234,119,157,1
235,119,759,1
236,119,389,1
237,119,283,1
238,119,617,1
239,119,248,1
240,119,885,1
241,119,56,1
242,119,937,1
243,119,434,1
244,124,767,1
245,132,682,1
246,133,828,1
247,133,327,1
248,139,201,1
249,139,472,1
250,140,203,1
251,140,138,1
252,140,532,1
253,140,941,1
254,140,342,1
255,140,287,1
256,140,826,1
257,140,133,1
258,140,572,1
259,140,834,1
260,140,836,1
261,140,202,1
262,140,123,1
263,140,906,1
264,140,355,1
265,140,763,1
266,140,913,1
267,140,692,1
268,140,139,1
269,145,914,1
270,146,360,1
271,146,177,1
272,156,614,1
273,156,682,1
274,156,474,1
275,156,738,1
276,156,284,1
277,156,151,1
278,156,828,1
279,156,281,1
280,158,183,1
281,158,339,1
282,158,834,1
283,158,616,1
284,158,522,1
285,158,839,1
286,158,364,1
287,158,870,1
288,158,284,1
289,158,388,1
290,158,221,1
291,158,531,1
292,158,906,1
293,158,509,1
294,158,138,1
295,158,745,1
296,158,495,1
297,158,595,1
298,158,467,1
299,158,711,1
300,158,169,1
301,158,235,1
302,158,272,1
303,158,343,1
304,158,71,1
305,158,913,1
306,158,122,1
307,158,659,1
308,158,922,1
309,158,124,1
310,158,181,1
311,158,617,1
312,158,756,1
313,158,828,1
314,158,888,1
315,158,759,1
316,158,62,1
317,158,657,1
318,158,204,1
319,158,530,1
320,158,156,1
321,158,921,1
322,158,355,1
323,158,99,1
324,158,316,1
325,158,699,1
326,158,800,1
327,158,354,1
328,158,101,1
329,158,391,1
330,158,406,1
331,158,322,1
332,158,534,1
333,158,271,1
334,158,614,1
335,158,312,1
336,158,292,1
337,158,54,1
338,158,691,1
339,158,88,1
340,158,191,1
341,158,556,1
342,158,363,1
343,158,380,1
344,158,260,1
345,158,748,1
346,158,841,1
347,158,249,1
348,158,297,1
349,158,42,1
350,158,623,1
351,158,287,1
352,158,197,1
353,158,214,1
354,158,64,1
355,158,897,1
356,158,198,1
357,158,507,1
358,158,591,1
359,158,891,1
360,158,725,1
361,158,883,1
362,158,63,1
363,158,660,1
364,158,177,1
365,158,20,1
366,158,233,1
367,158,746,1
368,158,372,1
369,158,8,1
370,158,820,1
371,158,515,1
372,158,483,1
373,158,281,1
374,158,327,1
375,158,781,1
376,158,315,1
377,158,203,1
378,158,586,1
379,158,342,1
380,158,747,1
381,158,360,1
382,158,383,1
383,158,276,1
384,158,668,1
385,158,236,1
386,158,740,1
387,158,107,1
388,158,274,1
389,158,665,1
390,158,572,1
391,158,701,1
392,158,561,1
393,158,162,1
394,158,492,1
395,158,405,1
396,158,232,1
397,158,694,1
398,158,569,1
399,159,781,1
400,159,311,1
401,159,357,1
402,159,132,1
403,169,311,1
404,169,445,1
405,169,184,1
406,176,244,1
407,176,764,1
408,176,636,1
409,177,669,1
410,177,886,1
411,177,862,1
412,177,648,1
413,177,32,1
414,177,232,1
415,177,596,1
416,177,764,1
