,TF,Target,Label
0,59,699,1
1,59,517,1
2,59,1082,1
3,59,527,1
4,59,204,1
5,59,1015,1
6,59,949,1
7,59,954,1
8,59,502,1
9,59,775,1
10,59,159,1
11,59,1003,1
12,59,38,1
13,59,292,1
14,59,830,1
15,59,221,1
16,59,1081,1
17,59,601,1
18,59,199,1
19,59,431,1
20,59,12,1
21,59,851,1
22,59,57,1
23,59,205,1
24,59,454,1
25,66,780,1
26,66,529,1
27,66,673,1
28,66,1012,1
29,66,205,1
30,66,382,1
31,66,725,1
32,66,1118,1
33,66,982,1
34,66,601,1
35,66,336,1
36,66,1069,1
37,117,360,1
38,117,205,1
39,117,243,1
40,117,571,1
41,117,848,1
42,117,429,1
43,117,99,1
44,117,554,1
45,117,809,1
46,117,180,1
47,117,433,1
48,117,588,1
49,117,215,1
50,117,770,1
51,117,443,1
52,117,795,1
53,117,558,1
54,117,960,1
55,117,942,1
56,117,464,1
57,117,1020,1
58,117,652,1
59,117,903,1
60,117,519,1
61,117,1048,1
62,117,274,1
63,117,199,1
64,117,1011,1
65,117,402,1
66,117,614,1
67,117,440,1
68,117,490,1
69,117,545,1
70,117,589,1
71,117,336,1
72,117,468,1
73,117,910,1
74,117,1104,1
75,117,929,1
76,117,47,1
77,117,543,1
78,117,568,1
79,117,799,1
80,117,241,1
81,117,698,1
82,117,562,1
83,117,649,1
84,117,452,1
85,117,1050,1
86,117,64,1
87,117,513,1
88,117,813,1
89,117,6,1
90,117,423,1
91,117,1039,1
92,117,84,1
93,117,641,1
94,117,12,1
95,117,955,1
96,117,889,1
97,117,775,1
98,117,951,1
99,117,535,1
100,117,4,1
101,117,275,1
102,117,160,1
103,117,37,1
104,117,332,1
105,117,455,1
106,117,727,1
107,117,627,1
108,117,650,1
109,117,753,1
110,117,302,1
111,117,689,1
112,117,454,1
113,117,826,1
114,117,790,1
115,117,426,1
116,117,283,1
117,117,1012,1
118,117,134,1
119,117,378,1
120,117,1081,1
121,117,646,1
122,117,1080,1
123,117,901,1
124,117,367,1
125,117,0,1
126,117,510,1
127,117,981,1
128,117,1101,1
129,117,43,1
130,117,437,1
131,117,578,1
132,117,170,1
133,117,108,1
134,117,1013,1
135,117,1027,1
136,117,128,1
137,117,131,1
138,117,338,1
139,117,213,1
140,117,342,1
141,117,221,1
142,117,1007,1
143,117,932,1
144,117,860,1
145,117,18,1
146,117,1055,1
147,117,460,1
148,117,856,1
149,117,175,1
150,117,475,1
151,117,1005,1
152,117,771,1
153,117,881,1
154,117,608,1
155,117,236,1
156,117,800,1
157,117,48,1
158,117,1112,1
159,117,60,1
160,117,356,1
161,117,123,1
162,117,500,1
163,117,141,1
164,117,658,1
165,117,288,1
166,117,133,1
167,117,51,1
168,117,472,1
169,117,281,1
170,117,366,1
171,117,924,1
172,117,580,1
173,117,991,1
174,117,703,1
175,117,684,1
176,117,1097,1
177,117,57,1
178,117,126,1
179,117,403,1
180,117,781,1
181,117,434,1
182,117,1067,1
183,117,161,1
