,TF,Target,Label
0,46,422,1
1,58,430,1
2,58,380,1
3,66,422,1
4,76,6,1
5,76,51,1
6,76,171,1
7,76,552,1
8,76,44,1
9,76,146,1
10,76,541,1
11,76,222,1
12,85,146,1
13,85,510,1
14,85,248,1
15,85,271,1
16,85,156,1
17,85,180,1
18,85,50,1
19,85,439,1
20,85,268,1
21,85,118,1
22,85,367,1
23,85,382,1
24,111,459,1
25,111,525,1
26,118,78,1
27,118,401,1
28,118,526,1
29,118,530,1
30,118,551,1
31,118,352,1
32,118,42,1
33,118,422,1
34,118,107,1
35,118,522,1
36,118,283,1
37,118,93,1
38,135,302,1
39,145,190,1
40,145,68,1
41,145,422,1
42,145,216,1
43,145,506,1
44,155,312,1
45,155,358,1
46,155,410,1
47,155,49,1
48,155,409,1
49,155,123,1
50,155,30,1
51,155,257,1
52,155,411,1
53,155,343,1
54,155,44,1
55,155,223,1
56,155,340,1
57,155,106,1
58,155,498,1
59,155,6,1
60,155,419,1
61,155,169,1
62,155,20,1
63,155,451,1
64,180,379,1
65,192,379,1
66,213,96,1
67,213,257,1
68,213,131,1
69,213,506,1
70,213,60,1
71,213,145,1
72,216,145,1
73,216,116,1
74,216,213,1
75,216,190,1
76,216,68,1
77,216,257,1
78,223,267,1
79,233,422,1
80,233,550,1
81,251,492,1
82,252,357,1
83,252,221,1
84,252,302,1
85,252,42,1
86,252,53,1
87,277,422,1
88,277,335,1
89,283,118,1
90,284,335,1
91,284,233,1
92,302,221,1
93,302,56,1
94,302,252,1
95,302,361,1
96,302,426,1
97,302,42,1
98,302,531,1
99,302,286,1
100,320,233,1
101,320,438,1
102,320,361,1
103,320,183,1
104,320,551,1
105,320,279,1
106,320,468,1
107,320,160,1
108,320,369,1
109,320,0,1
110,320,483,1
111,320,257,1
112,320,509,1
113,320,25,1
114,320,309,1
115,320,531,1
116,320,510,1
117,320,236,1
118,320,378,1
119,320,452,1
120,320,406,1
121,324,118,1
122,324,123,1
123,324,515,1
124,324,518,1
125,324,334,1
126,335,284,1
127,335,277,1
128,392,286,1
129,392,302,1
130,416,335,1
131,416,39,1
132,416,192,1
133,416,368,1
134,416,442,1
135,416,290,1
136,416,67,1
137,422,530,1
138,426,339,1
139,426,26,1
140,442,416,1
141,459,525,1
142,459,111,1
143,530,481,1
144,530,498,1
145,530,137,1
146,530,527,1
147,530,379,1
148,541,76,1
149,550,531,1
150,550,237,1
151,550,351,1
152,550,367,1
153,46,252,0
154,58,145,0
155,58,521,0
156,66,207,0
157,76,319,0
158,76,220,0
159,76,394,0
160,76,535,0
161,76,103,0
162,76,379,0
163,76,323,0
164,76,461,0
165,85,484,0
166,85,352,0
167,85,7,0
168,85,159,0
169,85,54,0
170,85,464,0
171,85,171,0
172,85,150,0
173,85,194,0
174,85,300,0
175,85,436,0
176,85,387,0
177,111,319,0
178,111,135,0
179,118,454,0
180,118,151,0
181,118,75,0
182,118,222,0
183,118,165,0
184,118,97,0
185,118,182,0
186,118,351,0
187,118,33,0
188,118,52,0
189,118,5,0
190,118,121,0
191,135,521,0
192,145,527,0
193,145,463,0
194,145,178,0
195,145,547,0
196,145,10,0
197,155,546,0
198,155,39,0
199,155,350,0
200,155,556,0
201,155,309,0
202,155,427,0
203,155,404,0
204,155,483,0
205,155,530,0
206,155,502,0
207,155,54,0
208,155,272,0
209,155,247,0
210,155,118,0
211,155,329,0
212,155,286,0
213,155,66,0
214,155,463,0
215,155,285,0
216,155,442,0
217,180,68,0
218,192,2,0
219,213,365,0
220,213,492,0
221,213,218,0
222,213,371,0
223,213,445,0
224,213,364,0
225,216,154,0
226,216,229,0
227,216,348,0
228,216,458,0
229,216,214,0
230,216,408,0
231,223,172,0
232,233,491,0
233,233,266,0
234,251,221,0
235,252,266,0
236,252,14,0
237,252,71,0
238,252,428,0
239,252,100,0
240,277,119,0
241,277,284,0
242,283,241,0
243,284,56,0
244,284,190,0
245,302,371,0
246,302,411,0
247,302,49,0
248,302,210,0
249,302,323,0
250,302,169,0
251,302,115,0
252,302,253,0
253,320,186,0
254,320,442,0
255,320,102,0
256,320,272,0
257,320,437,0
258,320,62,0
259,320,341,0
260,320,461,0
261,320,173,0
262,320,148,0
263,320,324,0
264,320,212,0
265,320,222,0
266,320,111,0
267,320,454,0
268,320,196,0
269,320,359,0
270,320,49,0
271,320,487,0
272,320,140,0
273,320,432,0
274,324,551,0
275,324,230,0
276,324,202,0
277,324,310,0
278,324,528,0
279,335,337,0
280,335,388,0
281,392,428,0
282,392,172,0
283,416,325,0
284,416,131,0
285,416,503,0
286,416,146,0
287,416,71,0
288,416,409,0
289,416,92,0
290,422,257,0
291,426,406,0
292,426,276,0
293,442,360,0
294,459,467,0
295,459,115,0
296,530,257,0
297,530,544,0
298,530,424,0
299,530,303,0
300,530,494,0
301,541,503,0
302,550,269,0
303,550,110,0
304,550,313,0
305,550,62,0
