,TF,Target,Label
0,14,659,1
1,14,1014,1
2,14,442,1
3,14,321,1
4,14,412,1
5,14,862,1
6,14,529,1
7,14,660,1
8,35,688,1
9,35,1075,1
10,35,706,1
11,35,976,1
12,35,397,1
13,35,874,1
14,35,763,1
15,35,467,1
16,38,473,1
17,38,863,1
18,38,815,1
19,38,1108,1
20,38,1018,1
21,38,361,1
22,38,145,1
23,38,819,1
24,38,564,1
25,59,791,1
26,75,596,1
27,75,688,1
28,75,1028,1
29,75,618,1
30,75,72,1
31,75,661,1
32,85,661,1
33,85,1028,1
34,85,596,1
35,85,993,1
36,85,397,1
37,85,840,1
38,85,21,1
39,85,35,1
40,107,818,1
41,108,1106,1
42,128,892,1
43,128,353,1
44,138,1023,1
45,138,329,1
46,138,256,1
47,138,275,1
48,162,481,1
49,162,990,1
50,171,862,1
51,175,781,1
52,175,26,1
53,175,895,1
54,175,1032,1
55,175,1037,1
56,175,676,1
57,175,952,1
58,175,951,1
59,175,1092,1
60,175,166,1
61,175,574,1
62,175,863,1
63,175,819,1
64,175,924,1
65,175,145,1
66,175,825,1
67,175,758,1
68,175,213,1
69,175,1115,1
70,175,815,1
71,253,275,1
72,253,339,1
73,257,283,1
74,257,1106,1
75,257,660,1
76,267,784,1
77,297,373,1
78,297,1113,1
79,297,704,1
80,297,520,1
81,297,181,1
82,297,311,1
83,297,687,1
84,299,1125,1
85,299,412,1
86,302,412,1
87,302,556,1
88,311,1113,1
89,311,825,1
90,311,546,1
91,311,422,1
92,311,564,1
93,311,863,1
94,311,444,1
95,311,992,1
96,311,312,1
97,311,733,1
98,311,309,1
99,311,372,1
100,311,473,1
101,311,904,1
102,311,574,1
103,311,742,1
104,311,1110,1
105,311,520,1
106,311,828,1
107,311,235,1
108,311,815,1
109,311,516,1
110,311,1018,1
111,311,846,1
112,311,924,1
113,311,819,1
114,311,585,1
115,311,951,1
116,311,1108,1
117,311,1115,1
118,311,103,1
119,319,753,1
120,319,967,1
121,333,691,1
122,348,1115,1
123,348,786,1
124,356,198,1
125,356,307,1
126,356,786,1
127,356,1011,1
128,356,784,1
129,356,465,1
130,356,1125,1
131,360,520,1
132,360,507,1
133,360,181,1
134,360,658,1
135,360,846,1
136,360,179,1
137,360,704,1
138,360,963,1
139,360,1044,1
140,387,276,1
141,387,221,1
142,387,338,1
143,387,164,1
144,387,530,1
145,387,804,1
146,387,793,1
147,387,234,1
148,387,1086,1
149,387,320,1
150,387,4,1
151,387,1111,1
152,387,354,1
153,387,1102,1
154,387,32,1
155,387,728,1
156,387,957,1
157,387,450,1
158,387,191,1
159,387,498,1
160,387,231,1
161,392,348,1
162,392,1115,1
163,392,145,1
164,392,1110,1
165,392,163,1
166,392,473,1
167,392,819,1
168,406,7,1
169,406,789,1
170,406,468,1
171,406,1081,1
172,412,529,1
173,412,800,1
174,412,532,1
175,412,750,1
176,412,1047,1
177,412,81,1
178,412,302,1
179,412,962,1
180,412,1002,1
181,412,556,1
182,422,516,1
183,422,531,1
184,422,994,1
185,422,817,1
186,422,27,1
187,422,1108,1
188,422,373,1
189,422,464,1
190,422,235,1
191,422,408,1
192,422,842,1
193,422,444,1
194,422,602,1
195,422,612,1
196,422,1129,1
197,422,977,1
198,422,90,1
199,422,863,1
200,422,312,1
201,422,213,1
202,422,309,1
203,422,254,1
204,422,22,1
205,422,520,1
206,422,473,1
207,422,113,1
208,422,637,1
209,422,890,1
210,422,904,1
211,422,469,1
212,422,163,1
213,422,934,1
214,422,716,1
215,422,1018,1
216,422,583,1
217,422,828,1
218,422,361,1
219,422,564,1
220,422,137,1
221,422,350,1
222,422,122,1
223,422,687,1
224,422,542,1
225,422,328,1
226,438,728,1
227,438,387,1
228,438,231,1
229,438,338,1
230,457,428,1
231,457,473,1
232,460,35,1
233,460,955,1
234,460,1044,1
235,460,616,1
236,465,792,1
237,465,283,1
238,465,210,1
239,465,632,1
240,465,718,1
241,502,951,1
242,502,756,1
243,502,162,1
244,502,481,1
245,502,621,1
246,502,786,1
247,502,990,1
248,506,784,1
249,506,502,1
250,506,925,1
251,515,282,1
252,515,354,1
253,524,934,1
254,524,824,1
255,524,828,1
256,524,198,1
257,526,507,1
258,526,1044,1
259,528,1096,1
260,532,412,1
261,532,691,1
262,572,329,1
263,572,995,1
264,572,1095,1
265,572,285,1
266,572,796,1
267,577,835,1
268,577,1081,1
269,577,1025,1
270,577,789,1
271,577,975,1
272,577,935,1
273,577,719,1
274,577,7,1
275,577,662,1
276,585,1115,1
277,585,90,1
278,585,825,1
279,585,716,1
280,585,863,1
281,585,396,1
282,585,602,1
283,585,444,1
284,585,542,1
285,585,1110,1
286,585,122,1
287,585,270,1
288,585,350,1
289,585,76,1
290,585,687,1
291,585,311,1
292,585,824,1
293,585,1108,1
294,585,564,1
295,585,22,1
296,585,704,1
297,585,1019,1
298,585,727,1
299,585,1018,1
300,585,991,1
301,585,254,1
302,585,422,1
303,585,473,1
304,585,637,1
305,585,226,1
306,585,733,1
307,585,181,1
308,585,309,1
309,585,952,1
310,585,895,1
311,585,372,1
312,585,469,1
313,607,1123,1
314,616,1075,1
315,616,1019,1
316,616,976,1
317,616,35,1
318,616,360,1
319,616,460,1
320,616,687,1
321,616,181,1
322,616,90,1
323,621,502,1
324,622,756,1
325,622,951,1
326,622,507,1
327,622,556,1
328,658,704,1
329,658,963,1
330,658,520,1
331,658,846,1
332,658,616,1
333,670,1080,1
334,670,136,1
335,670,499,1
336,670,608,1
337,676,815,1
338,676,1115,1
339,676,559,1
340,676,163,1
341,676,734,1
342,676,471,1
343,676,145,1
344,676,1108,1
345,676,825,1
346,676,192,1
347,676,951,1
348,676,574,1
349,676,39,1
350,676,209,1
351,676,1082,1
352,676,952,1
353,676,328,1
354,676,1096,1
355,676,537,1
356,676,309,1
357,676,477,1
358,676,361,1
359,676,1050,1
360,691,1115,1
361,691,284,1
362,691,803,1
363,691,532,1
364,716,395,1
365,716,76,1
366,716,213,1
367,716,992,1
368,716,469,1
369,716,952,1
370,716,122,1
371,716,825,1
372,716,372,1
373,716,698,1
374,716,137,1
375,716,361,1
376,716,1096,1
