,TF,Target,Label
0,7,547,1
1,7,240,1
2,7,422,1
3,10,508,1
4,24,313,1
5,57,498,1
6,63,530,1
7,63,219,1
8,63,554,1
9,63,558,1
10,63,518,1
11,63,172,1
12,63,556,1
13,65,242,1
14,65,88,1
15,77,182,1
16,77,82,1
17,98,387,1
18,98,448,1
19,98,508,1
20,98,88,1
21,98,113,1
22,98,250,1
23,98,15,1
24,131,422,1
25,138,554,1
26,138,556,1
27,140,480,1
28,140,523,1
29,181,349,1
30,182,316,1
31,182,2,1
32,182,556,1
33,182,480,1
34,240,547,1
35,242,98,1
36,275,532,1
37,292,172,1
38,292,558,1
39,292,554,1
40,292,530,1
41,292,63,1
42,292,403,1
43,292,230,1
44,313,24,1
45,316,506,1
46,316,191,1
47,316,140,1
48,316,399,1
49,329,140,1
50,349,181,1
51,349,535,1
52,420,383,1
53,422,131,1
54,422,547,1
55,480,140,1
56,480,349,1
57,480,523,1
58,480,182,1
59,506,316,1
60,508,98,1
61,508,10,1
62,518,219,1
63,518,554,1
64,518,530,1
65,518,63,1
66,518,363,1
67,518,403,1
68,518,230,1
69,522,403,1
70,523,508,1
71,523,480,1
72,523,140,1
73,523,86,1
74,547,240,1
75,547,422,1
76,552,44,1
77,7,340,0
78,7,452,0
79,7,553,0
80,10,241,0
81,24,78,0
82,57,297,0
83,63,102,0
84,63,448,0
85,63,540,0
86,63,399,0
87,63,7,0
88,63,260,0
89,63,240,0
90,65,507,0
91,65,251,0
92,77,466,0
93,77,2,0
94,98,317,0
95,98,139,0
96,98,168,0
97,98,92,0
98,98,222,0
99,98,472,0
100,98,300,0
101,131,99,0
102,138,377,0
103,138,391,0
104,140,333,0
105,140,14,0
106,181,123,0
107,182,128,0
108,182,260,0
109,182,436,0
110,182,264,0
111,240,546,0
112,242,465,0
113,275,317,0
114,292,493,0
115,292,132,0
116,292,116,0
117,292,49,0
118,292,555,0
119,292,128,0
120,292,23,0
121,313,441,0
122,316,165,0
123,316,529,0
124,316,417,0
125,316,120,0
126,329,127,0
127,349,319,0
128,349,86,0
129,420,478,0
130,422,326,0
131,422,230,0
132,480,465,0
133,480,5,0
134,480,319,0
135,480,18,0
136,506,498,0
137,508,33,0
138,508,189,0
139,518,177,0
140,518,396,0
141,518,48,0
142,518,253,0
143,518,524,0
144,518,318,0
145,518,454,0
146,522,239,0
147,523,479,0
148,523,188,0
149,523,461,0
150,523,437,0
151,547,163,0
152,547,136,0
153,552,379,0
