,TF,Target,Label
0,46,192,1
1,46,1018,1
2,46,317,1
3,64,1111,1
4,64,744,1
5,64,826,1
6,118,719,1
7,118,1097,1
8,129,306,1
9,130,636,1
10,130,481,1
11,130,1078,1
12,130,32,1
13,130,766,1
14,130,109,1
15,130,922,1
16,130,646,1
17,130,244,1
18,130,71,1
19,130,426,1
20,130,645,1
21,130,671,1
22,130,852,1
23,130,740,1
24,130,58,1
25,130,237,1
26,130,277,1
27,168,152,1
28,168,231,1
29,168,102,1
30,168,330,1
31,168,544,1
32,168,756,1
33,168,629,1
34,168,584,1
35,168,549,1
36,168,307,1
37,168,934,1
38,168,578,1
39,168,1050,1
40,168,348,1
41,168,965,1
42,168,15,1
43,168,963,1
44,168,192,1
45,168,638,1
46,168,987,1
47,168,708,1
48,168,380,1
49,168,134,1
50,168,594,1
51,171,1037,1
52,171,192,1
53,171,883,1
54,171,168,1
55,171,524,1
56,171,455,1
57,171,766,1
58,171,791,1
59,176,274,1
60,176,936,1
61,176,577,1
62,176,351,1
63,176,857,1
64,176,625,1
65,176,288,1
66,176,212,1
67,176,165,1
68,176,745,1
69,176,506,1
70,176,1051,1
71,176,543,1
72,176,642,1
73,176,957,1
74,176,896,1
75,176,80,1
76,176,1022,1
77,176,822,1
78,176,831,1
79,176,979,1
80,176,848,1
81,176,666,1
82,176,714,1
83,176,562,1
84,176,205,1
85,176,167,1
86,176,170,1
87,176,183,1
88,176,684,1
89,176,311,1
90,176,199,1
91,176,1075,1
92,176,444,1
93,176,644,1
94,176,187,1
95,179,299,1
96,184,754,1
97,184,345,1
98,184,202,1
99,184,183,1
100,184,543,1
101,184,463,1
102,184,857,1
103,184,187,1
104,184,375,1
105,184,81,1
106,184,894,1
107,184,1051,1
108,184,541,1
109,184,167,1
110,184,831,1
111,184,506,1
112,184,684,1
113,184,639,1
114,184,896,1
115,184,344,1
116,184,744,1
117,184,165,1
118,184,605,1
119,184,37,1
120,184,979,1
121,184,1060,1
122,184,274,1
123,184,444,1
124,184,289,1
125,184,625,1
126,184,676,1
127,184,955,1
128,184,644,1
129,184,272,1
130,184,936,1
131,184,578,1
132,192,102,1
133,192,775,1
134,192,55,1
135,192,138,1
136,192,840,1
137,192,349,1
138,192,476,1
139,192,766,1
140,192,201,1
141,192,273,1
142,192,584,1
143,192,301,1
144,192,170,1
145,192,746,1
146,192,847,1
147,192,804,1
148,192,846,1
149,192,857,1
150,192,330,1
151,192,621,1
152,192,196,1
153,192,524,1
154,192,403,1
155,192,240,1
156,192,283,1
157,192,22,1
158,192,669,1
159,192,11,1
160,192,900,1
161,192,109,1
162,192,688,1
163,192,209,1
164,192,307,1
165,192,497,1
166,192,709,1
167,192,157,1
168,192,976,1
169,192,674,1
170,192,583,1
171,192,810,1
172,192,128,1
173,192,909,1
174,192,870,1
175,192,758,1
176,192,1024,1
177,192,190,1
178,192,676,1
179,192,687,1
180,192,576,1
181,192,421,1
182,192,749,1
183,192,274,1
184,192,409,1
185,192,712,1
186,192,693,1
187,192,714,1
188,192,136,1
189,192,937,1
190,192,1045,1
191,192,890,1
192,192,451,1
193,192,724,1
194,192,394,1
195,192,1112,1
196,192,1064,1
197,192,472,1
198,192,578,1
199,192,1040,1
200,192,42,1
201,192,875,1
202,192,832,1
203,192,181,1
204,192,1022,1
205,192,695,1
206,192,46,1
207,200,153,1
208,200,834,1
209,203,822,1
210,209,931,1
211,209,768,1
212,209,357,1
213,209,317,1
214,209,739,1
215,209,967,1
216,244,714,1
217,246,711,1
218,246,660,1
219,246,1111,1
220,246,854,1
221,270,494,1
222,272,754,1
223,272,562,1
224,272,936,1
225,272,212,1
226,272,165,1
227,272,577,1
228,272,78,1
229,272,1060,1
230,272,822,1
231,272,187,1
232,272,1022,1
233,272,639,1
234,272,984,1
235,272,407,1
236,272,543,1
237,272,135,1
238,272,744,1
239,272,957,1
240,272,274,1
241,272,1074,1
242,272,311,1
243,272,1073,1
244,272,642,1
245,272,183,1
246,272,375,1
247,272,896,1
248,272,1085,1
249,272,506,1
250,272,1075,1
251,272,676,1
252,272,81,1
253,272,80,1
254,277,714,1
255,287,1013,1
256,287,518,1
257,287,802,1
258,287,321,1
259,287,937,1
260,287,854,1
261,287,1004,1
262,287,1126,1
263,287,685,1
264,287,464,1
265,290,517,1
266,310,18,1
267,310,407,1
268,311,407,1
269,311,684,1
270,311,577,1
271,311,199,1
272,311,896,1
273,311,78,1
274,311,1022,1
275,311,184,1
276,311,955,1
277,311,289,1
278,311,578,1
279,311,1051,1
280,311,507,1
281,311,831,1
282,311,288,1
283,311,848,1
284,311,205,1
285,311,1074,1
286,311,187,1
287,311,272,1
288,311,167,1
289,311,543,1
290,311,1085,1
291,311,1075,1
292,311,857,1
293,311,639,1
294,311,176,1
295,311,1060,1
296,311,562,1
297,311,822,1
298,311,744,1
299,311,625,1
300,311,37,1
301,311,41,1
302,327,28,1
303,327,496,1
304,327,460,1
305,327,954,1
306,327,611,1
307,327,80,1
308,327,976,1
309,327,518,1
310,327,583,1
311,327,316,1
312,327,369,1
313,327,1043,1
314,327,519,1
315,327,431,1
316,327,45,1
317,327,332,1
318,327,122,1
319,327,184,1
320,327,825,1
321,327,166,1
322,327,712,1
323,327,109,1
324,327,1064,1
325,327,403,1
326,327,283,1
327,327,336,1
328,327,765,1
329,327,717,1
330,327,135,1
331,327,128,1
332,327,810,1
333,327,749,1
334,327,514,1
335,327,1083,1
336,327,301,1
337,327,317,1
338,327,111,1
339,327,652,1
340,327,644,1
341,327,380,1
342,327,1044,1
343,327,400,1
344,327,559,1
345,327,190,1
346,327,844,1
347,327,773,1
348,327,42,1
349,327,351,1
350,327,535,1
351,327,683,1
352,327,47,1
353,327,177,1
354,327,330,1
355,327,660,1
356,327,499,1
357,327,908,1
358,327,1081,1
359,327,409,1
360,327,600,1
361,327,724,1
362,327,995,1
363,327,669,1
364,327,392,1
365,327,688,1
366,327,452,1
367,327,462,1
368,327,635,1
369,327,606,1
370,327,881,1
371,327,675,1
372,327,64,1
373,327,461,1
374,327,43,1
375,327,680,1
376,327,304,1
377,327,149,1
378,327,1040,1
379,327,37,1
380,327,574,1
381,327,723,1
382,327,186,1
383,327,1112,1
384,327,937,1
385,327,29,1
386,327,545,1
387,327,658,1
388,327,55,1
389,327,959,1
390,327,377,1
391,327,87,1
392,327,389,1
393,357,317,1
394,357,775,1
395,357,727,1
396,357,739,1
397,357,616,1
398,357,209,1
399,384,857,1
400,384,192,1
401,384,1131,1
402,384,822,1
403,384,327,1
404,426,890,1
405,428,512,1
406,428,672,1
407,433,58,1
408,444,887,1
409,444,69,1
410,444,541,1
411,444,167,1
412,444,984,1
413,444,676,1
414,444,407,1
415,444,351,1
416,444,714,1
417,444,41,1
418,444,528,1
419,444,184,1
420,444,1074,1
421,444,578,1
422,444,542,1
423,451,314,1
424,451,913,1
425,451,71,1
426,455,963,1
427,455,261,1
428,455,822,1
429,455,171,1
430,458,421,1
431,464,981,1
432,464,92,1
433,472,168,1
434,473,164,1
435,481,1126,1
436,481,1038,1
437,510,792,1
438,528,42,1
439,528,64,1
440,528,1022,1
441,528,444,1
442,548,745,1
443,557,763,1
444,557,111,1
445,557,49,1
446,557,172,1
447,627,745,1
448,627,380,1
449,627,766,1
450,668,1027,1
451,668,1017,1
452,668,795,1
453,668,329,1
454,668,564,1
455,671,193,1
456,671,1121,1
457,671,171,1
458,671,110,1
459,671,348,1
460,671,851,1
461,671,1086,1
462,671,616,1
463,671,567,1
464,671,1126,1
465,671,361,1
466,671,714,1
467,671,973,1
468,671,358,1
469,671,726,1
470,672,205,1
471,672,222,1
472,672,561,1
473,672,745,1
474,672,1079,1
475,672,361,1
476,672,481,1
477,672,106,1
478,672,307,1
479,672,392,1
480,672,524,1
481,672,1057,1
482,672,1111,1
483,672,801,1
484,672,431,1
485,672,1024,1
486,675,532,1
487,675,564,1
488,675,881,1
489,675,1024,1
490,675,172,1
491,682,531,1
492,682,319,1
493,682,80,1
494,682,666,1
495,682,1011,1
496,682,1050,1
497,682,202,1
498,682,255,1
499,682,625,1
500,682,1074,1
501,682,998,1
502,682,838,1
503,682,543,1
504,682,822,1
505,682,535,1
506,682,979,1
507,685,421,1
508,711,854,1
509,711,248,1
510,711,660,1
511,711,99,1
512,766,428,1
513,766,1102,1
514,766,745,1
515,766,668,1
516,766,451,1
517,766,130,1
518,766,171,1
519,768,209,1
520,768,317,1
521,768,359,1
522,768,245,1
523,768,119,1
524,768,341,1
525,768,616,1
526,768,1065,1
527,775,9,1
528,775,192,1
529,826,984,1
530,826,407,1
531,838,666,1
532,838,682,1
533,838,577,1
534,838,41,1
535,841,627,1
536,857,578,1
537,857,775,1
538,857,192,1
539,857,176,1
540,857,167,1
541,857,936,1
542,857,284,1
