,TF,Target,Label
0,3,402,1
1,3,726,1
2,3,379,1
3,3,439,1
4,4,144,1
5,4,468,1
6,4,482,1
7,4,202,1
8,4,656,1
9,4,325,1
10,4,549,1
11,4,247,1
12,10,218,1
13,10,496,1
14,10,776,1
15,10,800,1
16,12,560,1
17,12,96,1
18,12,770,1
19,12,15,1
20,12,540,1
21,12,116,1
22,12,468,1
23,12,290,1
24,12,114,1
25,12,358,1
26,12,546,1
27,12,27,1
28,12,247,1
29,12,732,1
30,12,153,1
31,12,141,1
32,12,704,1
33,14,520,1
34,14,666,1
35,14,494,1
36,14,687,1
37,14,753,1
38,14,650,1
39,14,179,1
40,14,312,1
41,14,333,1
42,14,420,1
43,14,210,1
44,14,224,1
45,14,123,1
46,14,574,1
47,14,722,1
48,14,434,1
49,14,323,1
50,14,39,1
51,14,368,1
52,14,711,1
53,14,447,1
54,14,172,1
55,14,585,1
56,14,228,1
57,14,36,1
58,14,522,1
59,14,239,1
60,14,236,1
61,15,524,1
62,15,713,1
63,15,795,1
64,15,310,1
65,15,546,1
66,15,247,1
67,15,482,1
68,15,139,1
69,15,185,1
70,15,290,1
71,15,319,1
72,15,158,1
73,19,648,1
74,19,468,1
75,25,276,1
76,25,448,1
77,25,576,1
78,25,275,1
79,25,791,1
80,25,120,1
81,25,672,1
82,25,342,1
83,27,762,1
84,27,48,1
85,27,153,1
86,27,174,1
87,27,12,1
88,27,116,1
89,27,399,1
90,27,332,1
91,27,540,1
92,27,358,1
93,27,141,1
94,27,770,1
95,30,332,1
96,30,642,1
97,30,576,1
98,30,762,1
99,30,373,1
100,30,48,1
101,30,770,1
102,34,439,1
103,34,760,1
104,34,202,1
105,34,626,1
106,34,557,1
107,34,647,1
108,34,586,1
109,34,493,1
110,34,451,1
111,34,615,1
112,34,362,1
113,34,476,1
114,34,412,1
115,34,336,1
116,34,3,1
117,34,12,1
118,34,402,1
119,34,168,1
120,34,541,1
121,34,276,1
122,34,286,1
123,34,685,1
124,34,246,1
125,34,175,1
126,34,158,1
127,34,468,1
128,34,740,1
129,34,307,1
130,41,801,1
131,41,124,1
132,42,327,1
133,42,476,1
134,42,657,1
135,42,361,1
136,42,722,1
137,42,625,1
138,43,336,1
139,43,362,1
140,43,600,1
141,43,529,1
142,43,775,1
143,43,290,1
144,43,514,1
145,43,762,1
146,43,642,1
147,43,34,1
148,43,105,1
149,43,770,1
150,43,755,1
151,43,576,1
152,43,546,1
153,43,570,1
154,43,139,1
155,43,493,1
156,43,760,1
157,43,175,1
158,43,402,1
159,43,56,1
160,43,79,1
161,43,557,1
162,43,112,1
163,45,587,1
164,48,597,1
165,48,642,1
166,48,540,1
167,48,776,1
168,48,709,1
169,48,105,1
170,48,775,1
171,48,696,1
172,48,116,1
173,48,689,1
174,48,289,1
175,48,196,1
176,48,615,1
177,48,111,1
178,48,756,1
179,48,704,1
